hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,rating_value,review_count,page_index,in_destination_html,match_type
0962,962,Hôtel Mercure Nice Marché aux Fleurs,MER,MERCURE,NICE,France,"91 Quai des Etats Unis, Promenade des Anglais",06300,https://all.accor.com/hotel/0962/index.fr.shtml,catalog_api,france,HOTEL MERCURE NICE MARCHE AUX FLEURS,NICE,,,,False,missing
0414,414,Novotel Nice Aéroport Cap 3000,NOV,NOVOTEL,SAINT LAURENT DU VAR,France,40 Avenue de Verdun,06700,https://all.accor.com/hotel/0414/index.fr.shtml,catalog_api,france,NOVOTEL NICE AEROPORT CAP 3000,SAINT LAURENT DU VAR,,,,False,missing
0478,478,Novotel Nice Arénas Aéroport,NOV,NOVOTEL,NICE CEDEX 03,France,455 Promenade des Anglais,06299,https://all.accor.com/hotel/0478/index.fr.shtml,catalog_api,france,NOVOTEL NICE ARENAS AEROPORT,NICE CEDEX 03,,,,False,missing
0749,749,ibis Nice Aéroport Promenade des Anglais,IBH,IBIS,NICE,France,359 promenade des anglais,06200,https://all.accor.com/hotel/0749/index.fr.shtml,catalog_api,france,IBIS NICE AEROPORT PROMENADE DES ANGLAIS,NICE,,,,False,missing
C229,C229,greet Hotel Nice Aéroport Promenade des Anglais,GRE,GREET,NICE,France,385 Promenade des Anglais,6200,https://all.accor.com/hotel/C229/index.fr.shtml,catalog_api,france,GREET HOTEL NICE AEROPORT PROMENADE DES ANGLAIS,NICE,,,,False,missing
1170,1170,ibis Cannes Plage La Bocca,IBH,IBIS,CANNES,France,"23, avenue Francis Tonner, CANNES LA BOCCA",06150,https://all.accor.com/hotel/1170/index.fr.shtml,catalog_api,france,IBIS CANNES PLAGE LA BOCCA,CANNES,,,,False,missing
C2F4,C2F4,Ibis Roquebrune Cap Martin Menton,IBH,IBIS,ROQUEBRUNE CAP MARTIN,France,173 Avenue de la Plage,06190,https://all.accor.com/hotel/C2F4/index.fr.shtml,catalog_api,france,IBIS ROQUEBRUNE CAP MARTIN MENTON,ROQUEBRUNE CAP MARTIN,,,,False,missing
B803,B803,Mercure Peyragudes Loudenvielle Pyrenees,MER,MERCURE,LOUDENVIELLE,France,Chemin Du Rioutor,65510,https://all.accor.com/hotel/B803/index.fr.shtml,catalog_api,france,MERCURE PEYRAGUDES LOUDENVIELLE PYRENEES,LOUDENVIELLE,,,,False,missing
B6V5,B6V5,Mondrian Cannes,MOD,MOD,CANNES,France,45 Boulevard De La Croisette,06400,https://all.accor.com/hotel/B6V5/index.fr.shtml,catalog_api,france,MONDRIAN CANNES,CANNES,,,,False,missing
B2C8,B2C8,ibis Styles Fréjus Saint-Raphaël,IBS,IBIS STYLES,FREJUS,France,990 Avenue Du 8 Mai 1945,83600,https://all.accor.com/hotel/B2C8/index.fr.shtml,catalog_api,france,IBIS STYLES FREJUS SAINT RAPHAEL,FREJUS,,,,False,missing
3185,3185,ibis budget Fréjus Saint-Raphaël Centre et Plage,IBB,IBIS BUDGET,FREJUS,France,"1074 ave de Lattre de Tassigny, Centre Le Ligure",83600,https://all.accor.com/hotel/3185/index.fr.shtml,catalog_api,france,IBIS BUDGET FREJUS SAINT RAPHAEL CENTRE ET PLAGE,FREJUS,,,,False,missing
0828,828,ibis Toulon La-Seyne,IBH,IBIS,LA SEYNE SUR MER,France,"80 Chemin de la Capellane, Six-Fours-Les-Plages, (adresse GPS)",83500,https://all.accor.com/hotel/0828/index.fr.shtml,catalog_api,france,IBIS TOULON LA SEYNE,LA SEYNE SUR MER,,,,False,missing
0443,443,ibis Styles Toulon La Seyne-sur-Mer,IBS,IBIS STYLES,LA SEYNE SUR MER,France,"80 chemin de la Capellane, Adresse GPS :, Six Fours les plages",83500,https://all.accor.com/hotel/0443/index.fr.shtml,catalog_api,france,IBIS STYLES TOULON LA SEYNE SUR MER,LA SEYNE SUR MER,,,,False,missing
B9Q4,B9Q4,The 1932 Hotel & spa Cap d'Antibes - MGallery Collection,MGA,MGALLERY,ANTIBES,France,5 Avenue Saramartel,06160,https://all.accor.com/hotel/B9Q4/index.fr.shtml,catalog_api,france,THE 1932 HOTEL SPA CAP D ANTIBES MGALLERY COLLECTION,ANTIBES,,,,False,missing
C1F8,C1F8,Mercure Saint Raphael Centre Plage,MER,MERCURE,SAINT RAPHAEL,France,101 Promenade René Coty,83700,https://all.accor.com/hotel/C1F8/index.fr.shtml,catalog_api,france,MERCURE SAINT RAPHAEL CENTRE PLAGE,SAINT RAPHAEL,,,,False,missing
B3F9,B3F9,Hôtel Mercure Toulon La Seyne-Sur-Mer,MER,MERCURE,LA SEYNE SUR MER,France,1 Quai Du 19 Mars 1962,83500,https://all.accor.com/hotel/B3F9/index.fr.shtml,catalog_api,france,HOTEL MERCURE TOULON LA SEYNE SUR MER,LA SEYNE SUR MER,,,,False,missing
A0A9,A0A9,Ibis Styles Hyères Rooftop & Spa,IBS,IBIS STYLES,HYERES,France,45 Avenue Edith Cavell,83400,https://all.accor.com/hotel/A0A9/index.fr.shtml,catalog_api,france,IBIS STYLES HYERES ROOFTOP SPA,HYERES,,,,False,missing
C6L1,C6L1,Grand Hôtel l'Ermitage Font-Romeu - Handwritten Collection,SOU,SOU,FONT-ROMEU,France,7 route de l'Ermitage,66120,https://all.accor.com/hotel/C6L1/index.fr.shtml,catalog_api,france,GRAND HOTEL L ERMITAGE FONT ROMEU HANDWRITTEN COLLECTION,FONT ROMEU,,,,False,missing
A0D4,A0D4,ibis Styles Collioure Port-Vendres,IBS,IBIS STYLES,PORT-VENDRES,France,9004 Route de Collioure,66660,https://all.accor.com/hotel/A0D4/index.fr.shtml,catalog_api,france,IBIS STYLES COLLIOURE PORT VENDRES,PORT VENDRES,,,,False,missing
C1V2,C1V2,Hôtel & Spa Kasano Calvi - Handwritten Collection,SOU,SOU,CALVI,France,Avenue de l´Uruguay,20260,https://all.accor.com/hotel/C1V2/index.fr.shtml,catalog_api,france,HOTEL SPA KASANO CALVI HANDWRITTEN COLLECTION,CALVI,,,,False,missing
0587,587,Sofitel Golfe d'Ajaccio Thalassa sea & spa,SOF,SOFITEL,PORTICCIO,France,"Domaine de la Pointe, Golfe d'Ajaccio",20166,https://all.accor.com/hotel/0587/index.fr.shtml,catalog_api,france,SOFITEL GOLFE D AJACCIO THALASSA SEA SPA,PORTICCIO,,,,False,missing
B7M0,B7M0,ibis Styles Porto Vecchio,IBS,IBIS STYLES,PORTO VECCHIO,France,"Avenue de Bastia, Lieu dit Poretta du Lavonieddu, A côté de la boutique Mango",20137,https://all.accor.com/hotel/B7M0/index.fr.shtml,catalog_api,france,IBIS STYLES PORTO VECCHIO,PORTO VECCHIO,,,,False,missing
