hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,hotel_adresse,hotel_code_postal,url_hotel,source,source_query,hotel_name_norm,city_norm,country_slug,country_label,region,match_type
2211,2211,Ibis Sao Paulo Barra Funda,IBH,IBIS,SAO PAULO,Brésil,"Rua Eduardo Viana 163, BARRA FUNDA",01133040,https://all.accor.com/hotel/2211/index.fr.shtml,catalog_api,brazil,IBIS SAO PAULO BARRA FUNDA,SAO PAULO,brazil,Brésil,americas,missing
B727,B727,Ibis Budget Guarulhos Airport,IBB,IBIS BUDGET,GUARULHOS,Brésil,"Avenida Lauro de Gusmão Silveira, 1125, Pq Ind do Jardim Sao Geraldo",07140-010,https://all.accor.com/hotel/B727/index.fr.shtml,catalog_api,brazil,IBIS BUDGET GUARULHOS AIRPORT,GUARULHOS,brazil,Brésil,americas,missing
5021,5021,ibis Guarulhos,IBH,IBIS,GUARULHOS,Brésil,"R. General Osorio 19, Centro, Guarulhos - SP",07024000,https://all.accor.com/hotel/5021/index.fr.shtml,catalog_api,brazil,IBIS GUARULHOS,GUARULHOS,brazil,Brésil,americas,missing
5524,5524,ibis budget SP Centro São João,IBB,IBIS BUDGET,SÃO PAULO,Brésil,"Avenida Sao João, 1140, Centro",01036100,https://all.accor.com/hotel/5524/index.fr.shtml,catalog_api,brazil,IBIS BUDGET SP CENTRO SAO JOAO,SAO PAULO,brazil,Brésil,americas,missing
B5N9,B5N9,IBIS STYLES SP DOWNTOWN,IBS,IBIS STYLES,SAO PAULO,Brésil,,01026-000,https://all.accor.com/hotel/B5N9/index.fr.shtml,catalog_api,brazil,IBIS STYLES SP DOWNTOWN,SAO PAULO,brazil,Brésil,americas,missing
A1B6,A1B6,ibis Styles SP Faria Lima,IBS,IBIS STYLES,SAO PAULO,Brésil,"Rua Tavares Cabral 61, Pinheiros",5423030,https://all.accor.com/hotel/A1B6/index.fr.shtml,catalog_api,brazil,IBIS STYLES SP FARIA LIMA,SAO PAULO,brazil,Brésil,americas,missing
C6U2,C6U2,Grand Mercure São Paulo Pinheiros,MEI,GRAND MERCURE,SAO PAULO,Brésil,"AV REBOUCAS 2636, Pinheiros",05402-400,https://all.accor.com/hotel/C6U2/index.fr.shtml,catalog_api,brazil,GRAND MERCURE SAO PAULO PINHEIROS,SAO PAULO,brazil,Brésil,americas,missing
3467,3467,Mercure Sao Paulo Jardins,MER,MERCURE,SAO PAULO,Brésil,"Alameda Itu 1151, At Rua Augusta, JARDINS",01421001,https://all.accor.com/hotel/3467/index.fr.shtml,catalog_api,brazil,MERCURE SAO PAULO JARDINS,SAO PAULO,brazil,Brésil,americas,missing
B8P3,B8P3,Novotel São Paulo Jardins,NOV,NOVOTEL,SÃO PAULO,Brésil,"Alameda Campinas, 1435, Paulista Garden",01404002,https://all.accor.com/hotel/B8P3/index.fr.shtml,catalog_api,brazil,NOVOTEL SAO PAULO JARDINS,SAO PAULO,brazil,Brésil,americas,missing
B288,B288,Grand Mercure SP Itaim Bibi,MEI,GRAND MERCURE,SAO PAULO,Brésil,"Rua Tenente Negrao, 200, Itaim Bibi",04530030,https://all.accor.com/hotel/B288/index.fr.shtml,catalog_api,brazil,GRAND MERCURE SP ITAIM BIBI,SAO PAULO,brazil,Brésil,americas,missing
B2J4,B2J4,Mercure São Paulo Grand Plaza Paulista,MER,MERCURE,SAO PAULO,Brésil,"Rua Leoncio De Carvalho, 201",04003010,https://all.accor.com/hotel/B2J4/index.fr.shtml,catalog_api,brazil,MERCURE SAO PAULO GRAND PLAZA PAULISTA,SAO PAULO,brazil,Brésil,americas,missing
A0H3,A0H3,Ibis Arujá,IBH,IBIS,ARUJÁ,Brésil,,07400405,https://all.accor.com/hotel/A0H3/index.fr.shtml,catalog_api,brazil,IBIS ARUJA,ARUJA,brazil,Brésil,americas,missing
3538,3538,Mercure Sao Paulo Moema,MER,MERCURE,SAO PAULO,Brésil,"Avenida Lavandisca,  365, Moema",04515010,https://all.accor.com/hotel/3538/index.fr.shtml,catalog_api,brazil,MERCURE SAO PAULO MOEMA,SAO PAULO,brazil,Brésil,americas,missing
A7V9,A7V9,ibis Styles Taubate,IBS,IBIS STYLES,TAUBATE,Brésil,"Virgilio Cardoso Pinna 8043, Piracangagua II",12092774,https://all.accor.com/hotel/A7V9/index.fr.shtml,catalog_api,brazil,IBIS STYLES TAUBATE,TAUBATE,brazil,Brésil,americas,missing
B445,B445,Ibis Budget São Caetano,IBB,IBIS BUDGET,SÃO CAETANO DO SUL,Brésil,,09550-250,https://all.accor.com/hotel/B445/index.fr.shtml,catalog_api,brazil,IBIS BUDGET SAO CAETANO,SAO CAETANO DO SUL,brazil,Brésil,americas,missing
B0H6,B0H6,Ibis Styles Vitória da Conquista,IBS,IBIS STYLES,VITORIA DA CONQUISTA,Brésil,"Av Luis Eduardo Magalhaes 180, Esplanada Do Parque, Qd 02",45026-000,https://all.accor.com/hotel/B0H6/index.fr.shtml,catalog_api,brazil,IBIS STYLES VITORIA DA CONQUISTA,VITORIA DA CONQUISTA,brazil,Brésil,americas,missing
A487,A487,Ibis Ponta Grossa,IBH,IBIS,PONTA GROSSA,Brésil,,84010350,https://all.accor.com/hotel/A487/index.fr.shtml,catalog_api,brazil,IBIS PONTA GROSSA,PONTA GROSSA,brazil,Brésil,americas,missing
B0H5,B0H5,IBIS GUARAPUAVA,IBH,IBIS,GUARAPUAVA,Brésil,"Av Prof Laura Pacheco Bastos 413, Cidade dos Lagos",85010000,https://all.accor.com/hotel/B0H5/index.fr.shtml,catalog_api,brazil,IBIS GUARAPUAVA,GUARAPUAVA,brazil,Brésil,americas,missing
B8P5,B8P5,Grand Mercure Curitiba Rayon,MEI,GRAND MERCURE,CURITIBA,Brésil,"Rua Visconde de Nacar 1424, Centro",80410-201,https://all.accor.com/hotel/B8P5/index.fr.shtml,catalog_api,brazil,GRAND MERCURE CURITIBA RAYON,CURITIBA,brazil,Brésil,americas,missing
5519,5519,ibis budget Curitiba Centro,IBB,IBIS BUDGET,CURITIBA,Brésil,"Rua Mariano Torres 927, Centro",80060120,https://all.accor.com/hotel/5519/index.fr.shtml,catalog_api,brazil,IBIS BUDGET CURITIBA CENTRO,CURITIBA,brazil,Brésil,americas,missing
