hotel_id,recap_column,row,etape,sous_etape,data_label,field_key,field_type_hint,raw_value,feature_column
mercure-boulogne,BOULOGNE,104,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CANAUX DE VENTE,4_informations_corner_votre_corner_actuel_offre_non_f_b_canaux_de_vente,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_canaux_de_vente
ibis-budget-nice,NICE,105,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉCEPTION,4_informations_corner_votre_corner_actuel_offre_non_f_b_reception,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_reception
ibis-budget-strasbourg,STRASBOURG,105,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉCEPTION,4_informations_corner_votre_corner_actuel_offre_non_f_b_reception,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_reception
ibis-styles-roissy-cdg,PARIS CDG,105,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉCEPTION,4_informations_corner_votre_corner_actuel_offre_non_f_b_reception,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_reception
novotel-megeve,MEGEVE,105,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉCEPTION,4_informations_corner_votre_corner_actuel_offre_non_f_b_reception,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_reception
novotel-paris-tour-eiffel,TOUR EIFFEL,105,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉCEPTION,4_informations_corner_votre_corner_actuel_offre_non_f_b_reception,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_reception
mercure-montmartre,MONTMARTRE,105,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉCEPTION,4_informations_corner_votre_corner_actuel_offre_non_f_b_reception,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_reception
mercure-boulogne,BOULOGNE,105,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉCEPTION,4_informations_corner_votre_corner_actuel_offre_non_f_b_reception,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_reception
ibis-budget-nice,NICE,106,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",DISTRIBUTEUR AUTO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto
ibis-budget-strasbourg,STRASBOURG,106,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",DISTRIBUTEUR AUTO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto
ibis-styles-roissy-cdg,PARIS CDG,106,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",DISTRIBUTEUR AUTO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto
novotel-megeve,MEGEVE,106,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",DISTRIBUTEUR AUTO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto
novotel-paris-tour-eiffel,TOUR EIFFEL,106,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",DISTRIBUTEUR AUTO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,boolean,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto
mercure-montmartre,MONTMARTRE,106,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",DISTRIBUTEUR AUTO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto
mercure-boulogne,BOULOGNE,106,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",DISTRIBUTEUR AUTO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_distributeur_auto
ibis-budget-nice,NICE,107,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",ARMOIRE CONNECTÉE,4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee
ibis-budget-strasbourg,STRASBOURG,107,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",ARMOIRE CONNECTÉE,4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee
ibis-styles-roissy-cdg,PARIS CDG,107,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",ARMOIRE CONNECTÉE,4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee
novotel-megeve,MEGEVE,107,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",ARMOIRE CONNECTÉE,4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee
novotel-paris-tour-eiffel,TOUR EIFFEL,107,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",ARMOIRE CONNECTÉE,4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee
mercure-montmartre,MONTMARTRE,107,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",ARMOIRE CONNECTÉE,4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee
mercure-boulogne,BOULOGNE,107,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",ARMOIRE CONNECTÉE,4_informations_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_armoire_connectee
ibis-budget-nice,NICE,108,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CAISSE CODE-BARRES,4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres
ibis-budget-strasbourg,STRASBOURG,108,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CAISSE CODE-BARRES,4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres
ibis-styles-roissy-cdg,PARIS CDG,108,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CAISSE CODE-BARRES,4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres
novotel-megeve,MEGEVE,108,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CAISSE CODE-BARRES,4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres
novotel-paris-tour-eiffel,TOUR EIFFEL,108,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CAISSE CODE-BARRES,4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres
mercure-montmartre,MONTMARTRE,108,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CAISSE CODE-BARRES,4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres
mercure-boulogne,BOULOGNE,108,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",CAISSE CODE-BARRES,4_informations_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres,boolean,0,d_recap_corner_votre_corner_actuel_offre_non_f_b_caisse_code_barres
ibis-budget-nice,NICE,109,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉAPPRO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_reappro,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_reappro
ibis-budget-strasbourg,STRASBOURG,109,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉAPPRO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_reappro,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_reappro
ibis-styles-roissy-cdg,PARIS CDG,109,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉAPPRO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_reappro,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_reappro
novotel-megeve,MEGEVE,109,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉAPPRO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_reappro,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_reappro
novotel-paris-tour-eiffel,TOUR EIFFEL,109,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉAPPRO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_reappro,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_reappro
mercure-montmartre,MONTMARTRE,109,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉAPPRO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_reappro,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_reappro
mercure-boulogne,BOULOGNE,109,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",RÉAPPRO.,4_informations_corner_votre_corner_actuel_offre_non_f_b_reappro,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_reappro
ibis-budget-nice,NICE,110,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",HOTEL STAFF,4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_hotel_staff
ibis-budget-strasbourg,STRASBOURG,110,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",HOTEL STAFF,4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff,categorical,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_hotel_staff
ibis-styles-roissy-cdg,PARIS CDG,110,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",HOTEL STAFF,4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff,categorical,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_hotel_staff
novotel-megeve,MEGEVE,110,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",HOTEL STAFF,4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff,categorical,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_hotel_staff
novotel-paris-tour-eiffel,TOUR EIFFEL,110,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",HOTEL STAFF,4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_hotel_staff
mercure-montmartre,MONTMARTRE,110,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",HOTEL STAFF,4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff,categorical,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_hotel_staff
mercure-boulogne,BOULOGNE,110,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",HOTEL STAFF,4_informations_corner_votre_corner_actuel_offre_non_f_b_hotel_staff,categorical,1,d_recap_corner_votre_corner_actuel_offre_non_f_b_hotel_staff
ibis-budget-nice,NICE,111,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",FOURNISSEUR,4_informations_corner_votre_corner_actuel_offre_non_f_b_fournisseur,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_fournisseur
ibis-budget-strasbourg,STRASBOURG,111,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",FOURNISSEUR,4_informations_corner_votre_corner_actuel_offre_non_f_b_fournisseur,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_fournisseur
ibis-styles-roissy-cdg,PARIS CDG,111,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",FOURNISSEUR,4_informations_corner_votre_corner_actuel_offre_non_f_b_fournisseur,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_fournisseur
novotel-megeve,MEGEVE,111,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",FOURNISSEUR,4_informations_corner_votre_corner_actuel_offre_non_f_b_fournisseur,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_fournisseur
novotel-paris-tour-eiffel,TOUR EIFFEL,111,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",FOURNISSEUR,4_informations_corner_votre_corner_actuel_offre_non_f_b_fournisseur,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_fournisseur
mercure-montmartre,MONTMARTRE,111,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",FOURNISSEUR,4_informations_corner_votre_corner_actuel_offre_non_f_b_fournisseur,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_fournisseur
mercure-boulogne,BOULOGNE,111,"4 - INFORMATIONS
CORNER","VOTRE CORNER ACTUEL :
OFFRE NON-F&B",FOURNISSEUR,4_informations_corner_votre_corner_actuel_offre_non_f_b_fournisseur,categorical,,d_recap_corner_votre_corner_actuel_offre_non_f_b_fournisseur
ibis-budget-nice,NICE,112,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,X% DE MES CLIENTS PASSENT DEVANT CE CORNER,4_informations_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant_,numeric_pct,,d_recap_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant
ibis-budget-strasbourg,STRASBOURG,112,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,X% DE MES CLIENTS PASSENT DEVANT CE CORNER,4_informations_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant_,numeric_pct,,d_recap_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant
ibis-styles-roissy-cdg,PARIS CDG,112,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,X% DE MES CLIENTS PASSENT DEVANT CE CORNER,4_informations_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant_,numeric_pct,,d_recap_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant
novotel-megeve,MEGEVE,112,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,X% DE MES CLIENTS PASSENT DEVANT CE CORNER,4_informations_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant_,numeric_pct,,d_recap_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant
novotel-paris-tour-eiffel,TOUR EIFFEL,112,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,X% DE MES CLIENTS PASSENT DEVANT CE CORNER,4_informations_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant_,numeric_pct,,d_recap_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant
mercure-montmartre,MONTMARTRE,112,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,X% DE MES CLIENTS PASSENT DEVANT CE CORNER,4_informations_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant_,numeric_pct,,d_recap_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant
mercure-boulogne,BOULOGNE,112,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,X% DE MES CLIENTS PASSENT DEVANT CE CORNER,4_informations_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant_,numeric_pct,,d_recap_corner_corner_de_vente_actuel_xpct_de_mes_clients_passent_devant
ibis-budget-nice,NICE,113,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES LINÉAIRES (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_lineaires_estimation,numeric,3.0,d_recap_corner_corner_de_vente_actuel_metres_lineaires_estimation
ibis-budget-strasbourg,STRASBOURG,113,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES LINÉAIRES (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_lineaires_estimation,numeric,2.0,d_recap_corner_corner_de_vente_actuel_metres_lineaires_estimation
ibis-styles-roissy-cdg,PARIS CDG,113,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES LINÉAIRES (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_lineaires_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_lineaires_estimation
novotel-megeve,MEGEVE,113,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES LINÉAIRES (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_lineaires_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_lineaires_estimation
novotel-paris-tour-eiffel,TOUR EIFFEL,113,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES LINÉAIRES (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_lineaires_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_lineaires_estimation
mercure-montmartre,MONTMARTRE,113,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES LINÉAIRES (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_lineaires_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_lineaires_estimation
mercure-boulogne,BOULOGNE,113,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES LINÉAIRES (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_lineaires_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_lineaires_estimation
ibis-budget-nice,NICE,114,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES CARRÉS (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_carres_estimation,numeric,6.0,d_recap_corner_corner_de_vente_actuel_metres_carres_estimation
ibis-budget-strasbourg,STRASBOURG,114,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES CARRÉS (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_carres_estimation,numeric,2.0,d_recap_corner_corner_de_vente_actuel_metres_carres_estimation
ibis-styles-roissy-cdg,PARIS CDG,114,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES CARRÉS (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_carres_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_carres_estimation
novotel-megeve,MEGEVE,114,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES CARRÉS (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_carres_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_carres_estimation
novotel-paris-tour-eiffel,TOUR EIFFEL,114,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES CARRÉS (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_carres_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_carres_estimation
mercure-montmartre,MONTMARTRE,114,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES CARRÉS (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_carres_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_carres_estimation
mercure-boulogne,BOULOGNE,114,"4 - INFORMATIONS
CORNER",CORNER DE VENTE ACTUEL,MÈTRES CARRÉS (ESTIMATION),4_informations_corner_corner_de_vente_actuel_metres_carres_estimation,numeric,,d_recap_corner_corner_de_vente_actuel_metres_carres_estimation
ibis-budget-nice,NICE,115,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,WIFI,4_informations_corner_equipements_disponibles_wifi,categorical,,d_recap_corner_equipements_disponibles_wifi
ibis-budget-strasbourg,STRASBOURG,115,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,WIFI,4_informations_corner_equipements_disponibles_wifi,categorical,,d_recap_corner_equipements_disponibles_wifi
ibis-styles-roissy-cdg,PARIS CDG,115,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,WIFI,4_informations_corner_equipements_disponibles_wifi,categorical,,d_recap_corner_equipements_disponibles_wifi
novotel-megeve,MEGEVE,115,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,WIFI,4_informations_corner_equipements_disponibles_wifi,categorical,,d_recap_corner_equipements_disponibles_wifi
novotel-paris-tour-eiffel,TOUR EIFFEL,115,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,WIFI,4_informations_corner_equipements_disponibles_wifi,categorical,,d_recap_corner_equipements_disponibles_wifi
mercure-montmartre,MONTMARTRE,115,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,WIFI,4_informations_corner_equipements_disponibles_wifi,categorical,,d_recap_corner_equipements_disponibles_wifi
mercure-boulogne,BOULOGNE,115,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,WIFI,4_informations_corner_equipements_disponibles_wifi,categorical,,d_recap_corner_equipements_disponibles_wifi
ibis-budget-nice,NICE,116,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,INTERNET FILAIRE (PRISE RJ45),4_informations_corner_equipements_disponibles_internet_filaire_prise_rj45,categorical,,d_recap_corner_equipements_disponibles_internet_filaire_prise_rj45
ibis-budget-strasbourg,STRASBOURG,116,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,INTERNET FILAIRE (PRISE RJ45),4_informations_corner_equipements_disponibles_internet_filaire_prise_rj45,categorical,,d_recap_corner_equipements_disponibles_internet_filaire_prise_rj45
ibis-styles-roissy-cdg,PARIS CDG,116,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,INTERNET FILAIRE (PRISE RJ45),4_informations_corner_equipements_disponibles_internet_filaire_prise_rj45,categorical,,d_recap_corner_equipements_disponibles_internet_filaire_prise_rj45
novotel-megeve,MEGEVE,116,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,INTERNET FILAIRE (PRISE RJ45),4_informations_corner_equipements_disponibles_internet_filaire_prise_rj45,categorical,,d_recap_corner_equipements_disponibles_internet_filaire_prise_rj45
novotel-paris-tour-eiffel,TOUR EIFFEL,116,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,INTERNET FILAIRE (PRISE RJ45),4_informations_corner_equipements_disponibles_internet_filaire_prise_rj45,categorical,,d_recap_corner_equipements_disponibles_internet_filaire_prise_rj45
mercure-montmartre,MONTMARTRE,116,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,INTERNET FILAIRE (PRISE RJ45),4_informations_corner_equipements_disponibles_internet_filaire_prise_rj45,categorical,,d_recap_corner_equipements_disponibles_internet_filaire_prise_rj45
mercure-boulogne,BOULOGNE,116,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,INTERNET FILAIRE (PRISE RJ45),4_informations_corner_equipements_disponibles_internet_filaire_prise_rj45,categorical,,d_recap_corner_equipements_disponibles_internet_filaire_prise_rj45
ibis-budget-nice,NICE,117,"4 - INFORMATIONS
CORNER",ÉQUIPEMENTS DISPONIBLES,ALIMENTATION ÉLECTRIQUE,4_informations_corner_equipements_disponibles_alimentation_electrique,categorical,,d_recap_corner_equipements_disponibles_alimentation_electrique
