hotel_code_accor,hotel_code_norm,hotel_name,hotel_brand_code,hotel_brand,hotel_city,hotel_country,url_hotel,source_query,hotel_name_norm,city_norm,match_type
0952,952,Hôtel Mercure Pau Palais des Sports,MER,MERCURE,PAU,France,https://all.accor.com/hotel/0952/index.fr.shtml,france,HOTEL MERCURE PAU PALAIS DES SPORTS,PAU,missing
0421,421,Novotel Pau Pyrénées,NOV,NOVOTEL,LESCAR,France,https://all.accor.com/hotel/0421/index.fr.shtml,france,NOVOTEL PAU PYRENEES,LESCAR,missing
C461,C461,Novotel Marseille Centre Gare,NOV,NOVOTEL,MARSEILLE,France,https://all.accor.com/hotel/C461/index.fr.shtml,france,NOVOTEL MARSEILLE CENTRE GARE,MARSEILLE,missing
A1J8,A1J8,ibis Styles Marseille Gare Saint-Charles,IBS,IBIS STYLES,MARSEILLE,France,https://all.accor.com/hotel/A1J8/index.fr.shtml,france,IBIS STYLES MARSEILLE GARE SAINT CHARLES,MARSEILLE,missing
B675,B675,greet Hotel Marseille Centre Saint Charles,GRE,GREET,MARSEILLE,France,https://all.accor.com/hotel/B675/index.fr.shtml,france,GREET HOTEL MARSEILLE CENTRE SAINT CHARLES,MARSEILLE,missing
0911,911,Novotel Marseille Vieux-Port,NOV,NOVOTEL,MARSEILLE,France,https://all.accor.com/hotel/0911/index.fr.shtml,france,NOVOTEL MARSEILLE VIEUX PORT,MARSEILLE,missing
0542,542,Sofitel Marseille Vieux Port,SOF,SOFITEL,MARSEILLE,France,https://all.accor.com/hotel/0542/index.fr.shtml,france,SOFITEL MARSEILLE VIEUX PORT,MARSEILLE,missing
A0D3,A0D3,Hôtel Mercure Marseille Canebière Vieux-Port,MER,MERCURE,MARSEILLE,France,https://all.accor.com/hotel/A0D3/index.fr.shtml,france,HOTEL MERCURE MARSEILLE CANEBIERE VIEUX PORT,MARSEILLE,missing
A0X9,A0X9,ibis Styles Marseille Vieux Port,IBS,IBIS STYLES,MARSEILLE,France,https://all.accor.com/hotel/A0X9/index.fr.shtml,france,IBIS STYLES MARSEILLE VIEUX PORT,MARSEILLE,missing
B3B1,B3B1,Ibis Marseille Centre Prefecture,IBH,IBIS,MARSEILLE,France,https://all.accor.com/hotel/B3B1/index.fr.shtml,france,IBIS MARSEILLE CENTRE PREFECTURE,MARSEILLE,missing
B5Z5,B5Z5,Mercure Marseille Centre Bompard La Corniche,MER,MERCURE,MARSEILLE,France,https://all.accor.com/hotel/B5Z5/index.fr.shtml,france,MERCURE MARSEILLE CENTRE BOMPARD LA CORNICHE,MARSEILLE,missing
B2R9,B2R9,Aparthotel Adagio Marseille Timone,ADG,ADAGIO,MARSEILLE,France,https://all.accor.com/hotel/B2R9/index.fr.shtml,france,APARTHOTEL ADAGIO MARSEILLE TIMONE,MARSEILLE,missing
C3C7,C3C7,ibis Styles Marseille Palais des Congrès Vélodrome,IBS,IBIS STYLES,MARSEILLE,France,https://all.accor.com/hotel/C3C7/index.fr.shtml,france,IBIS STYLES MARSEILLE PALAIS DES CONGRES VELODROME,MARSEILLE,missing
C032,C032,greet hotel Marseille Parc Chanot Vélodrome by Accor,GRE,GREET,MARSEILLE,France,https://all.accor.com/hotel/C032/index.fr.shtml,france,GREET HOTEL MARSEILLE PARC CHANOT VELODROME BY ACCOR,MARSEILLE,missing
A0Y1,A0Y1,Mercure Bayonne Centre - Le Grand Hôtel,MER,MERCURE,BAYONNE,France,https://all.accor.com/hotel/A0Y1/index.fr.shtml,france,MERCURE BAYONNE CENTRE LE GRAND HOTEL,BAYONNE,missing
0444,444,Novotel Marseille Est Porte d'Aubagne,NOV,NOVOTEL,MARSEILLE,France,https://all.accor.com/hotel/0444/index.fr.shtml,france,NOVOTEL MARSEILLE EST PORTE D AUBAGNE,MARSEILLE,missing
C5X6,C5X6,Hotel Saint Georges Lourdes Pyrenees,SAM,SAM,LOURDES,France,https://all.accor.com/hotel/C5X6/index.fr.shtml,france,HOTEL SAINT GEORGES LOURDES PYRENEES,LOURDES,missing
C5X5,C5X5,greet hotel Lourdes Centre Pyrénées,GRE,GREET,LOURDES,France,https://all.accor.com/hotel/C5X5/index.fr.shtml,france,GREET HOTEL LOURDES CENTRE PYRENEES,LOURDES,missing
0822,822,ibis Biarritz-Anglet Aéroport,IBH,IBIS,ANGLET,France,https://all.accor.com/hotel/0822/index.fr.shtml,france,IBIS BIARRITZ ANGLET AEROPORT,ANGLET,missing
0994,994,Novotel Resort & Spa Biarritz Anglet,NOV,NOVOTEL,ANGLET,France,https://all.accor.com/hotel/0994/index.fr.shtml,france,NOVOTEL RESORT SPA BIARRITZ ANGLET,ANGLET,missing
C4X9,C4X9,ibis Styles Aubagne Gemenos,IBS,IBIS STYLES,GEMENOS,France,https://all.accor.com/hotel/C4X9/index.fr.shtml,france,IBIS STYLES AUBAGNE GEMENOS,GEMENOS,missing
C2U9,C2U9,Le Talaia Hotel & Spa Biarritz - MGallery Collection,MGA,MGALLERY,BIARRITZ,France,https://all.accor.com/hotel/C2U9/index.fr.shtml,france,LE TALAIA HOTEL SPA BIARRITZ MGALLERY COLLECTION,BIARRITZ,missing
C2Q0,C2Q0,ibis Styles Biarritz Plage,IBS,IBIS STYLES,BIARRITZ,France,https://all.accor.com/hotel/C2Q0/index.fr.shtml,france,IBIS STYLES BIARRITZ PLAGE,BIARRITZ,missing
0424,424,Novotel Perpignan Rivesaltes,NOV,NOVOTEL,RIVESALTES,France,https://all.accor.com/hotel/0424/index.fr.shtml,france,NOVOTEL PERPIGNAN RIVESALTES,RIVESALTES,missing
C2I9,C2I9,ibis Styles Saint Jean de Luz Donibane,IBS,IBIS STYLES,SAINT JEAN DE LUZ,France,https://all.accor.com/hotel/C2I9/index.fr.shtml,france,IBIS STYLES SAINT JEAN DE LUZ DONIBANE,SAINT JEAN DE LUZ,missing
C3Y8,C3Y8,MADISON Saint Jean de Luz - Handwritten Collection,SOU,SOU,SAINT-JEAN-DE-LUZ,France,https://all.accor.com/hotel/C3Y8/index.fr.shtml,france,MADISON SAINT JEAN DE LUZ HANDWRITTEN COLLECTION,SAINT JEAN DE LUZ,missing
C0V2,C0V2,Mercure Ax Les Thermes,MER,MERCURE,AX LES THERMES,France,https://all.accor.com/hotel/C0V2/index.fr.shtml,france,MERCURE AX LES THERMES,AX LES THERMES,missing
1122,1122,Hôtel Mercure Antibes Sophia Antipolis,MER,MERCURE,VALBONNE,France,https://all.accor.com/hotel/1122/index.fr.shtml,france,HOTEL MERCURE ANTIBES SOPHIA ANTIPOLIS,VALBONNE,missing
0711,711,ibis Antibes Sophia Antipolis,IBH,IBIS,VALBONNE,France,https://all.accor.com/hotel/0711/index.fr.shtml,france,IBIS ANTIBES SOPHIA ANTIPOLIS,VALBONNE,missing
0398,398,Novotel Antibes Sophia Antipolis,NOV,NOVOTEL,VALBONNE,France,https://all.accor.com/hotel/0398/index.fr.shtml,france,NOVOTEL ANTIBES SOPHIA ANTIPOLIS,VALBONNE,missing
B0X6,B0X6,ibis Styles Perpignan Canet-en-Roussillon,IBS,IBIS STYLES,CANET EN ROUSSILLON,France,https://all.accor.com/hotel/B0X6/index.fr.shtml,france,IBIS STYLES PERPIGNAN CANET EN ROUSSILLON,CANET EN ROUSSILLON,missing
B2H8,B2H8,Aparthotel Adagio Nice Centre,ADG,ADAGIO,NICE,France,https://all.accor.com/hotel/B2H8/index.fr.shtml,france,APARTHOTEL ADAGIO NICE CENTRE,NICE,missing
0360,360,Hôtel Mercure Nice Promenade des Anglais,MER,MERCURE,NICE,France,https://all.accor.com/hotel/0360/index.fr.shtml,france,HOTEL MERCURE NICE PROMENADE DES ANGLAIS,NICE,missing
B950,B950,Mama Shelter Nice,MSH,MAMA SHELTER,NICE,France,https://all.accor.com/hotel/B950/index.fr.shtml,france,MAMA SHELTER NICE,NICE,missing
A9A2,A9A2,Hôtel Mercure Villeneuve-Loubet Plage,MER,MERCURE,VILLENEUVE-LOUBET,France,https://all.accor.com/hotel/A9A2/index.fr.shtml,france,HOTEL MERCURE VILLENEUVE LOUBET PLAGE,VILLENEUVE LOUBET,missing
0962,962,Hôtel Mercure Nice Marché aux Fleurs,MER,MERCURE,NICE,France,https://all.accor.com/hotel/0962/index.fr.shtml,france,HOTEL MERCURE NICE MARCHE AUX FLEURS,NICE,missing
0414,414,Novotel Nice Aéroport Cap 3000,NOV,NOVOTEL,SAINT LAURENT DU VAR,France,https://all.accor.com/hotel/0414/index.fr.shtml,france,NOVOTEL NICE AEROPORT CAP 3000,SAINT LAURENT DU VAR,missing
0478,478,Novotel Nice Arénas Aéroport,NOV,NOVOTEL,NICE CEDEX 03,France,https://all.accor.com/hotel/0478/index.fr.shtml,france,NOVOTEL NICE ARENAS AEROPORT,NICE CEDEX 03,missing
0749,749,ibis Nice Aéroport Promenade des Anglais,IBH,IBIS,NICE,France,https://all.accor.com/hotel/0749/index.fr.shtml,france,IBIS NICE AEROPORT PROMENADE DES ANGLAIS,NICE,missing
C229,C229,greet Hotel Nice Aéroport Promenade des Anglais,GRE,GREET,NICE,France,https://all.accor.com/hotel/C229/index.fr.shtml,france,GREET HOTEL NICE AEROPORT PROMENADE DES ANGLAIS,NICE,missing
1170,1170,ibis Cannes Plage La Bocca,IBH,IBIS,CANNES,France,https://all.accor.com/hotel/1170/index.fr.shtml,france,IBIS CANNES PLAGE LA BOCCA,CANNES,missing
C2F4,C2F4,Ibis Roquebrune Cap Martin Menton,IBH,IBIS,ROQUEBRUNE CAP MARTIN,France,https://all.accor.com/hotel/C2F4/index.fr.shtml,france,IBIS ROQUEBRUNE CAP MARTIN MENTON,ROQUEBRUNE CAP MARTIN,missing
B803,B803,Mercure Peyragudes Loudenvielle Pyrenees,MER,MERCURE,LOUDENVIELLE,France,https://all.accor.com/hotel/B803/index.fr.shtml,france,MERCURE PEYRAGUDES LOUDENVIELLE PYRENEES,LOUDENVIELLE,missing
B6V5,B6V5,Mondrian Cannes,MOD,MOD,CANNES,France,https://all.accor.com/hotel/B6V5/index.fr.shtml,france,MONDRIAN CANNES,CANNES,missing
B2C8,B2C8,ibis Styles Fréjus Saint-Raphaël,IBS,IBIS STYLES,FREJUS,France,https://all.accor.com/hotel/B2C8/index.fr.shtml,france,IBIS STYLES FREJUS SAINT RAPHAEL,FREJUS,missing
3185,3185,ibis budget Fréjus Saint-Raphaël Centre et Plage,IBB,IBIS BUDGET,FREJUS,France,https://all.accor.com/hotel/3185/index.fr.shtml,france,IBIS BUDGET FREJUS SAINT RAPHAEL CENTRE ET PLAGE,FREJUS,missing
0828,828,ibis Toulon La-Seyne,IBH,IBIS,LA SEYNE SUR MER,France,https://all.accor.com/hotel/0828/index.fr.shtml,france,IBIS TOULON LA SEYNE,LA SEYNE SUR MER,missing
0443,443,ibis Styles Toulon La Seyne-sur-Mer,IBS,IBIS STYLES,LA SEYNE SUR MER,France,https://all.accor.com/hotel/0443/index.fr.shtml,france,IBIS STYLES TOULON LA SEYNE SUR MER,LA SEYNE SUR MER,missing
B9Q4,B9Q4,The 1932 Hotel & spa Cap d'Antibes - MGallery Collection,MGA,MGALLERY,ANTIBES,France,https://all.accor.com/hotel/B9Q4/index.fr.shtml,france,THE 1932 HOTEL SPA CAP D ANTIBES MGALLERY COLLECTION,ANTIBES,missing
C1F8,C1F8,Mercure Saint Raphael Centre Plage,MER,MERCURE,SAINT RAPHAEL,France,https://all.accor.com/hotel/C1F8/index.fr.shtml,france,MERCURE SAINT RAPHAEL CENTRE PLAGE,SAINT RAPHAEL,missing
B3F9,B3F9,Hôtel Mercure Toulon La Seyne-Sur-Mer,MER,MERCURE,LA SEYNE SUR MER,France,https://all.accor.com/hotel/B3F9/index.fr.shtml,france,HOTEL MERCURE TOULON LA SEYNE SUR MER,LA SEYNE SUR MER,missing
A0A9,A0A9,Ibis Styles Hyères Rooftop & Spa,IBS,IBIS STYLES,HYERES,France,https://all.accor.com/hotel/A0A9/index.fr.shtml,france,IBIS STYLES HYERES ROOFTOP SPA,HYERES,missing
C6L1,C6L1,Grand Hôtel l'Ermitage Font-Romeu - Handwritten Collection,SOU,SOU,FONT-ROMEU,France,https://all.accor.com/hotel/C6L1/index.fr.shtml,france,GRAND HOTEL L ERMITAGE FONT ROMEU HANDWRITTEN COLLECTION,FONT ROMEU,missing
A0D4,A0D4,ibis Styles Collioure Port-Vendres,IBS,IBIS STYLES,PORT-VENDRES,France,https://all.accor.com/hotel/A0D4/index.fr.shtml,france,IBIS STYLES COLLIOURE PORT VENDRES,PORT VENDRES,missing
C1V2,C1V2,Hôtel & Spa Kasano Calvi - Handwritten Collection,SOU,SOU,CALVI,France,https://all.accor.com/hotel/C1V2/index.fr.shtml,france,HOTEL SPA KASANO CALVI HANDWRITTEN COLLECTION,CALVI,missing
0587,587,Sofitel Golfe d'Ajaccio Thalassa sea & spa,SOF,SOFITEL,PORTICCIO,France,https://all.accor.com/hotel/0587/index.fr.shtml,france,SOFITEL GOLFE D AJACCIO THALASSA SEA SPA,PORTICCIO,missing
B7M0,B7M0,ibis Styles Porto Vecchio,IBS,IBIS STYLES,PORTO VECCHIO,France,https://all.accor.com/hotel/B7M0/index.fr.shtml,france,IBIS STYLES PORTO VECCHIO,PORTO VECCHIO,missing
