HOTEL_NAME,HOTEL_CITY,HOTEL_LAT,HOTEL_LON,RAYON_KM,OSM_TYPE,OSM_ID,NAME,SHOP_TYPE,BRAND,ADDRESS_STREET,ADDRESS_POSTCODE,ADDRESS_CITY,LAT,LON,DIST_KM
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909184294,,convenience,,,,,48.8980487,2.3349868,1.4692067973913405
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909252692,Maison R&S,bakery,,,,,48.8934682,2.3300185,0.9149603118365878
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909263112,Maison des Saveurs,bakery,,,,,48.8928448,2.3280564,0.8581743412481937
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909283912,Puro Mel,confectionery,,,,,48.8935851,2.3278374,0.9420177111967573
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909292393,Kiosque a Journaux,kiosk,,,,,48.894044,2.3279599,0.9908978687248856
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909294899,Naturalia,convenience,Naturalia,,,,48.894391,2.3277117,1.0318934461056875
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909297636,Artisan Boulanger Pâtissier,bakery,,,,,48.8943335,2.3280751,1.0214859828279204
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909838856,,bakery,,,,,48.896603,2.3288474,1.2666129747966761
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909848540,Arlette et Colette,bakery,,,,,48.8932297,2.3269691,0.9166437713438605
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1909862522,L'Anjou,bakery,,,75018,,48.8958867,2.3392964,1.3630959042314568
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1924853448,Franprix,convenience,Franprix,,,,48.8858593,2.3121411,1.311666490117963
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1927632091,Boulangerie Bel Ange,bakery,,,,,48.8911625,2.3392559,0.9413958371736989
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1959990894,Le Kiosque de Paris,kiosk,,,,,48.8822169,2.3210674,0.7381776686667699
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,1959993294,O'Batignolles,bakery,,,,,48.8824497,2.3233157,0.5823343575351043
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2000262281,U Express,convenience,U Express,Rue La Fayette,,,48.8768292,2.3480366,1.6135375640235095
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2062268692,Franprix,convenience,Franprix,,,,48.9008811,2.3165999,1.9981438861747078
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2076309353,Le Petit Nid,bakery,,,,,48.8843169,2.3091627,1.5310973678691187
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2082018762,Gana,bakery,,Rue Duhesme,75018,Paris,48.893059,2.342435,1.255057194096398
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2082405594,Franprix,convenience,Franprix,,,,48.895031,2.345234,1.5546152177899748
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2093602548,Supermarket du Rocher,convenience,,,,,48.8805483,2.3173568,1.065051936761287
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2093603869,83,convenience,,,,,48.8778292,2.3144145,1.4096491314576212
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2122669422,Maison Ferrand,bakery,,,,,48.8774393,2.3494265,1.6609623499760555
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2124630293,Chez Meunier,bakery,,,,,48.8849881,2.3071728,1.6733768215625293
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2125571197,Carrefour City,convenience,Carrefour City,,,,48.8720384,2.3430498,1.7486563117735017
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2125571214,Land&Monkeys,bakery,,,,,48.8716938,2.3429662,1.7776915947794112
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2126361725,L'Orée de Montmartre,convenience,,,,,48.8722919,2.3433234,1.736161965822459
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2126361727,Naturalia,supermarket,Naturalia,Rue du Faubourg Montmartre,75009,Paris,48.8718705,2.343317,1.7749589777034145
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2160594534,Franprix,convenience,Franprix,,,,48.8763592,2.3483732,1.6641324317960657
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2161445635,Léonie,bakery,,Avenue Trudaine,75009,Paris,48.8814636,2.3449718,1.1687372164401941
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2164023038,Urban Bakery,bakery,,Rue Montmartre,,,48.8706548,2.3429479,1.8759174047960328
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2168591506,Carrefour City,convenience,Carrefour City,Rue de la Pépinière,,,48.8752773,2.3232006,1.2159106380540086
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2193383785,Léonie,bakery,,,,,48.8771647,2.3515562,1.8105665833279325
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2287705278,Boulangerie,bakery,,,,,48.8910933,2.3308427,0.6534199225913114
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2294915450,Tienda Esquipulas,gift,,Rue Houdon,75018,,48.883627,2.3389573,0.6751561130330634
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2295207233,Carrefour Market,convenience,Carrefour Market,,,,48.890028,2.3261873,0.6028760449220315
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2310938053,AA. Brothers Bazar,convenience,,Rue Championnet,75018,Paris,48.8930738,2.3282096,0.881492432789731
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2345163714,,convenience,,,,,48.8980336,2.3117798,1.95166597265223
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2347121437,G20,supermarket,G20,,,,48.8892317,2.335693,0.6057506819951358
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2358453404,Le Nemrod,tobacco,,,,,48.8848326,2.3565888,1.9406152977590447
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2380207390,Gana,bakery,,,,,48.8893342,2.3187256,0.9452483960385624
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2405090635,Le Pain d'Autrefois,bakery,,,,,48.8869564,2.3228854,0.5579174826734173
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2406023248,Milligramme,bakery,,Rue Simart,75018,Paris,48.8904978,2.3481826,1.4485905115728268
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2409683713,Miche de Pain,bakery,,,,,48.8764887,2.3444554,1.433765236920943
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2485368450,Le Kiosque de Paris,kiosk,,,,,48.8764687,2.3323309,0.989394304297952
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2497946416,Brioche Dorée,bakery,Brioche Dorée,,,,48.8755958,2.3283907,1.079251096674729
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2497946448,Franprix,convenience,Franprix,,,,48.8759129,2.3303286,1.0372963603508911
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2513746661,G20,supermarket,G20,Rue de Lévis,75017,Paris,48.8848532,2.3116016,1.3500017018063755
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2515581329,Bio C' Bon,supermarket,Bio C' Bon,,,,48.8688115,2.3351558,1.8644347428373882
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2522872531,Les 3 B,bakery,,,,,48.8902682,2.3369864,0.7546077678860758
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2529492653,Nicolas,alcohol,Nicolas,,,,48.895478,2.3280744,1.1476117798298708
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2538000591,La Maison du Whisky,alcohol,,,,,48.8707812,2.3215062,1.7250045331653805
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2582123805,Carrefour City,convenience,Carrefour City,,75017,,48.8853514,2.3263695,0.26979226221728897
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2586350424,Carrefour Market,convenience,Carrefour Market,,,,48.8913458,2.3370148,0.8484624089720065
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2635358750,,convenience,Total,,,,48.9001725,2.3444887,1.9673513565549647
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2655943002,Nicolas,alcohol,Nicolas,,,,48.8711222,2.3246401,1.6189861781278059
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2656051547,The Whisky Shop,alcohol,,,,,48.8694769,2.3230032,1.8270529172058259
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2656051549,Patrick Roger,confectionery,,,,,48.8693593,2.3231607,1.836405797269362
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2692650181,Hubert,bakery,,,,,48.8729482,2.3451927,1.7588014936853213
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2692650182,Trévise,convenience,,,,,48.8737124,2.3451304,1.6906323023998122
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2724033756,Globus Star,convenience,,,,,48.894505,2.3479081,1.6628443256843126
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2822380201,Ods Store Paris,confectionery,,,,,48.873531,2.333178,1.3218319176441566
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2822405501,Eclop,tobacco,,,,,48.874445,2.332528,1.21386896936384
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2822408101,Chin'Prix,convenience,,,,,48.8744433,2.3327718,1.216838795536396
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2822432201,Nicolas,alcohol,Nicolas,,,,48.875626,2.3319741,1.078173948289193
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2829177617,Ho's kfe,tobacco,,,,,48.8947706,2.3527604,1.9694436297100884
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2836117406,Le Quartier du Pain,bakery,,Rue de Tocqueville,75017,,48.888002,2.307056,1.7094513345591376
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2836183101,Turpin,convenience,,,,,48.888776,2.305655,1.826872383325477
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2894996306,Franprix,convenience,Franprix,,,,48.8739617,2.3098254,1.9393726339149528
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2899885798,Paul,bakery,Paul,,,,48.8736497,2.3266758,1.3122427713128308
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2934397601,Aux Délices de l'Étoile XVII,bakery,,,,,48.885107,2.303678,1.9287317290270876
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2934421701,Nicolas,alcohol,Nicolas,,,,48.883391,2.304279,1.895941666786127
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2934432450,Boulangerie du Parc Monceau,bakery,,,,,48.882084,2.304412,1.9076157930917739
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2973034756,Causses,supermarket,,Rue Notre-Dame-de-Lorette,75009,,48.8801006,2.3353373,0.6897298832923434
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,2990208554,Carrefour Market,convenience,Carrefour Market,Rue de Maubeuge,,Paris,48.8784016,2.3448577,1.3227790335302843
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3033195744,Monoprix,supermarket,Monoprix,,,,48.881778,2.315171,1.1544279623369926
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3103772197,Franprix,convenience,Franprix,Boulevard Barbès,75018,Paris,48.8892046,2.3493709,1.4794750647616282
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3152510293,Paul,bakery,Paul,,,,48.8746232,2.3266224,1.2069096149571699
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3231225945,,bakery,,,,,48.8979957,2.3365805,1.4964641345469867
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3237650505,Maison lardeux,bakery,,Rue Caulaincourt,,,48.8895885,2.3355742,0.629795755417874
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3240753451,Union,bakery,,Rue Bleue,75009,Paris,48.8758793,2.347715,1.6586030927017126
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3269470889,Maison Agrebi,bakery,,,,,48.8952723,2.3523025,1.972311171280586
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3286287467,Racines,convenience,,Rue Hermel,75018,,48.8909676,2.344404,1.2272841892117945
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3286368361,Carrefour City,convenience,Carrefour City,,,,48.8805691,2.3528398,1.745110086125694
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3286368375,Pharmacie de la Providence,bakery,,,75018,Paris,48.8836473,2.3398403,0.7370550676138284
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3312585461,Le Kiosque de Paris,kiosk,,,,,48.878053,2.3157385,1.3170517080262831
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3312585961,Franprix,convenience,Franprix,,,,48.8784346,2.3159299,1.280426082491692
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3312588761,Proxi,convenience,Proxi,,,,48.8766368,2.3153755,1.4378542725252
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3312598061,Boulangerie Serana,bakery,,Rue de Miromesnil,75008,Paris,48.8741069,2.3157729,1.6196554308744846
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3323690062,Aux Délices du Moulin,bakery,,,,,48.882677,2.3321419,0.32324032290836935
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3325311496,Carrefour,convenience,Carrefour,,,,48.8816314,2.3315269,0.41541230510557836
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3339794222,Ô Grain,bakery,,,,,48.8804951,2.3519041,1.6824768712983744
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3339794224,Ammy,bakery,Banette,,,,48.8795243,2.3493499,1.5473974805877952
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3345653495,Naturalia,supermarket,Naturalia,,,,48.8827834,2.3249905,0.4601754629555206
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3345653894,Franprix,convenience,Franprix,,,,48.8827502,2.3247491,0.47663146462578426
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3347627960,G20,supermarket,G20,,,,48.8871298,2.3544487,1.7959036261432537
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3351989069,Naturalia,supermarket,Naturalia,,,,48.8800869,2.3505684,1.6056666585593102
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3357953603,Électricité bricolage bazar valise maison,convenience,,,,,48.894129,2.3336134,1.022091162723825
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3401882293,Maison Marques,bakery,,,,,48.8816743,2.3162137,1.0870000765532162
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3409087761,Comme en Pologne,convenience,,Rue Hégésippe Moreau,75018,Paris,48.8870919,2.3271449,0.29614158869209967
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3414484826,Casino Shop,convenience,Casino Shop,,,,48.8850241,2.3269069,0.23145975264775423
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3414484827,Mini super market,convenience,,,,,48.8848081,2.3270062,0.2280625858539451
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3423613345,Thillai ans Co 20,convenience,,,,,48.8860674,2.3242478,0.434495877777408
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3429929584,Brioche Dorée,bakery,Brioche Dorée,,,,48.8703842,2.3328924,1.6648449088691726
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3429930018,Proxi,convenience,Proxi,,,,48.8716137,2.3184777,1.7356609257914686
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3431738092,Boulangerie Mariel,bakery,,,,,48.8738732,2.350645,1.965818794157171
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3438053657,Xavier alcool sans alcool,alcohol,,Rue Bleue,,,48.8759264,2.3448956,1.5000385543769168
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3438053659,Intermarché Express,convenience,Intermarché Express,,,,48.8759009,2.3451202,1.513906578230761
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3438437284,Boulangerie des Dames,bakery,,,,,48.8850732,2.3253055,0.347799259637099
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3438437291,Superette des Dames,convenience,,,,,48.8841777,2.3234679,0.49593946959875734
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3461765594,,kiosk,,,,,48.8687099,2.3232611,1.9040154546277526
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3501719703,Carrefour City,convenience,Carrefour City,,,,48.8754265,2.3508345,1.8707011243682747
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3501719739,La Couronnée,bakery,,,,,48.8775674,2.3519019,1.8110357137753084
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3501719741,Monop',convenience,Monop',Rue La Fayette,75010,Paris,48.8777403,2.3521842,1.8203810872894393
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3520756915,De Verre en Vers,beverages,,,,,48.88954,2.3338694,0.5535351154987725
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3542718436,Maison Landemaine,bakery,,,75009,,48.878354,2.3397798,1.0449311241837393
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3542722001,L'Ariel,tobacco,,,,,48.8778511,2.339654,1.0805772894135197
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3545028502,G20,supermarket,G20,,,,48.8801144,2.3196281,0.9519253876557984
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3545035778,Boulangerie Pearl,bakery,,,,,48.8805289,2.3190782,0.9584777765129052
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3545053093,Nicolas,alcohol,Nicolas,,,,48.8799715,2.3207439,0.898201322220901
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3561670093,CocciMarket,convenience,CocciMarket,,,,48.8851313,2.3342181,0.30460920949472997
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3564245495,Franprix,convenience,Franprix,Rue Geoffroy Marie,75009,Paris,48.873393,2.343509,1.6441397387659702
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3572274393,Yves Rocher,cosmetics,Yves Rocher,,,,48.8831058,2.3143559,1.1722148028245964
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3572321954,Yves Rocher,cosmetics,Yves Rocher,,,,48.87492,2.332563,1.1620682393875426
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3580440194,Yves Rocher,cosmetics,Yves Rocher,,,,48.8853968,2.3341645,0.3009570047891399
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3616128367,Les Saveurs de Batignolles,bakery,,,,,48.882628,2.3241332,0.5214026098247728
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3623709097,Super Market de la Place,convenience,,,,,48.8832447,2.3416521,0.876488643400253
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3623791393,Le Péché Mignon,bakery,,,,,48.8814741,2.3397434,0.8228967674532238
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3634088624,Monop',convenience,Monop',,,,48.8747549,2.308558,1.9571646582829865
Mercure Paris Montmartre Sacré-Cœur,Paris,48.8852398,2.3300554,2,node,3647596160,Scoop Me a Cookie,confectionery,,,,,48.886262,2.3179988,0.8888474468421184
